# Expression Atlas
# Query: Genes matching: 'default query', specifically expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-2797
# Selected columns: 9 (all)
# Timestamp: Fri, 24-Aug-2018 23:04:26
Gene ID	Gene Name	brain	colon	heart	kidney	liver	lung	skeletal muscle tissue	spleen	testis
ENSGALG00000010659	ING2	4.0	7.0	2.0	3.0	1.0	6.0	0.7	11.0	30.0
ENSGALG00000010661	CDKN2AIP	23.0	49.0	14.0	35.0	19.0	96.0	5.0	57.0	74.0
ENSGALG00000010662	ENSGALG00000010662									2.0
ENSGALG00000010663	TTC8	22.0	34.0	6.0	16.0	6.0	15.0	2.0	25.0	138.0
ENSGALG00000010664	KIF26B	0.3	1.0		0.2		0.1		0.3	3.0
ENSGALG00000010665	FOXN3	2.0	5.0	2.0	5.0	5.0	12.0	8.0	18.0	28.0
ENSGALG00000010668	WWC2	1.0	8.0	1.0	35.0	19.0	58.0	0.1	5.0	9.0
ENSGALG00000010669	TDP1	7.0	11.0	0.9	5.0	2.0	3.0	0.1	16.0	86.0
ENSGALG00000010671	HNRNPU	117.0	240.0	66.0	128.0	87.0	266.0	84.0	327.0	452.0
ENSGALG00000010672	KCNK13	0.4	3.0			0.2	0.8		2.0	0.9
ENSGALG00000010673	SLC1A7					0.1	0.1			4.0
ENSGALG00000010674	DCTD	1.0	8.0	0.5	10.0	11.0	9.0	0.1	2.0	47.0
ENSGALG00000010675	PSMC1	126.0	158.0	93.0	93.0	83.0	217.0	109.0	165.0	184.0
ENSGALG00000010677	NRDE2	8.0	24.0	4.0	13.0	8.0	24.0	5.0	28.0	51.0
ENSGALG00000010678	DESI2	6.0	38.0	5.0	10.0	7.0	33.0	7.0	58.0	17.0
ENSGALG00000010680	TTC7B	38.0	6.0	2.0	5.0	2.0	18.0	1.0	15.0	10.0
ENSGALG00000010681	CPT2	7.0	46.0	41.0	93.0	58.0	17.0	28.0	26.0	48.0
ENSGALG00000010688	SHC3	11.0	0.3	0.6	0.1	0.2	0.8	0.1	0.2	2.0
ENSGALG00000010689	ENSGALG00000010689	55.0	93.0	32.0	58.0	41.0	88.0	23.0	83.0	116.0
ENSGALG00000010691	ENSGALG00000010691	1.0	1.0	0.4	3.0	0.5	7.0		0.6	56.0
ENSGALG00000010692	LRP8	15.0	2.0	0.1	0.3	0.2	1.0		6.0	6.0
ENSGALG00000010694	SECISBP2	9.0	25.0	5.0	13.0	8.0	35.0	4.0	43.0	47.0
ENSGALG00000010697	SEMA4D	10.0	22.0	0.2	15.0	12.0	7.0	0.1	82.0	15.0
ENSGALG00000010699	MIOS	12.0	30.0	4.0	16.0	10.0	35.0	4.0	46.0	45.0
ENSGALG00000010700	RPA3	8.0	21.0	6.0	11.0	6.0	16.0	6.0	25.0	72.0
ENSGALG00000010702	ADSS	58.0	81.0	12.0	23.0	9.0	61.0	12.0	115.0	170.0
ENSGALG00000010703	DGLUCY	6.0	39.0	41.0	28.0	24.0	7.0	5.0	17.0	2.0
ENSGALG00000010705	ZBTB18	132.0	18.0	3.0	9.0	4.0	19.0	39.0	25.0	30.0
ENSGALG00000010707	GPR68	3.0	6.0		0.7	0.1	2.0	0.1	1.0	2.0
ENSGALG00000010708	ICA1	20.0	29.0	4.0	9.0	0.4	12.0	1.0	3.0	124.0
ENSGALG00000010711	NXPH1	27.0	0.4						0.2	
ENSGALG00000010713	SDCCAG8	6.0	5.0	2.0	3.0	2.0	7.0	0.6	4.0	85.0
ENSGALG00000010716	AGA	10.0	39.0	10.0	33.0	24.0	20.0	7.0	34.0	68.0
ENSGALG00000010718	THSD7A	7.0	3.0	1.0	1.0	2.0	5.0	0.1	5.0	2.0
ENSGALG00000010719	ENSGALG00000010719	0.1	5.0			0.1	1.0		2.0	2.0
ENSGALG00000010721	GLIS1	4.0	4.0	0.2	2.0	0.4	0.6		0.1	38.0
ENSGALG00000010722	ENSGALG00000010722	34.0	1.0		0.4	9.0	1.0			38.0
ENSGALG00000010733	CEP170	24.0	9.0	2.0	2.0	2.0	10.0	14.0	23.0	450.0
ENSGALG00000010734	PPP4R3A	22.0	65.0	11.0	33.0	25.0	108.0	16.0	93.0	73.0
ENSGALG00000010736	ENSGALG00000010736	0.1	22.0		130.0	120.0	0.2		0.2	1.0
ENSGALG00000010737	PLD5	0.2	2.0			0.1	4.0		0.2	11.0
ENSGALG00000010738	TC2N	0.8	16.0	2.0	15.0	4.0	81.0		0.8	4.0
ENSGALG00000010740	YIPF1	53.0	95.0	37.0	81.0	47.0	111.0	25.0	69.0	154.0
ENSGALG00000010741	MAP1LC3C	0.4	2.0	3.0	0.4	0.1	4.0	0.1	1.0	18.0
ENSGALG00000010743	LRRC42	16.0	44.0	10.0	19.0	7.0	29.0	18.0	19.0	13.0
ENSGALG00000010744	GALNT7	6.0	150.0	10.0	5.0	4.0	30.0	15.0	55.0	13.0
ENSGALG00000010745	HMGB2	11.0	145.0	16.0	16.0	7.0	69.0	8.0	65.0	421.0
ENSGALG00000010746	TMEM59	100.0	177.0	48.0	209.0	78.0	160.0	36.0	133.0	232.0
ENSGALG00000010747	FBLN5	1.0	20.0	1.0	14.0	4.0	29.0	2.0	184.0	0.7
ENSGALG00000010748	EXO1	0.1	4.0		0.3	0.1	0.8		3.0	45.0
ENSGALG00000010749	TCEANC2	6.0	11.0	3.0	3.0	2.0	11.0	1.0	18.0	16.0
ENSGALG00000010752	CDCP2	1.0	7.0	7.0	6.0	4.0	5.0		17.0	0.8
ENSGALG00000010755	SCRG1	25.0	2.0	0.3		0.1	0.4		0.1	
ENSGALG00000010758	ENSGALG00000010758	31.0	24.0	14.0	15.0	12.0	18.0	9.0	42.0	48.0
ENSGALG00000010760	WDR64		0.9		0.1				0.1	56.0
ENSGALG00000010761	MRPL37	28.0	48.0	53.0	50.0	32.0	25.0	32.0	38.0	114.0
ENSGALG00000010762	OPN3	0.2	0.9		0.3	0.6	0.2		4.0	6.0
ENSGALG00000010763	TRIP11	7.0	16.0	7.0	12.0	11.0	33.0	6.0	25.0	25.0
ENSGALG00000010764	FBXO8	12.0	21.0	7.0	16.0	14.0	23.0	5.0	20.0	48.0
ENSGALG00000010766	ENSGALG00000010766	20.0	27.0	2.0	12.0	8.0	35.0	2.0	51.0	122.0
ENSGALG00000010768	PIGM	8.0	6.0	1.0	9.0	4.0	3.0	0.8	8.0	11.0
ENSGALG00000010769	HPGD	0.6	199.0	8.0	54.0	86.0	104.0	1.0	37.0	
ENSGALG00000010770	SCIN	6.0	301.0	1.0	149.0	7.0	42.0	1.0	106.0	8.0
ENSGALG00000010773	GREM2	3.0	11.0			7.0	56.0	2.0		10.0
ENSGALG00000010774	SSBP3	83.0	52.0	27.0	42.0	38.0	133.0	18.0	176.0	38.0
ENSGALG00000010778	CHRM3	3.0	6.0	0.1	2.0		0.9		2.0	0.2
ENSGALG00000010781	GLRA3	1.0	0.4		0.1					0.1
ENSGALG00000010783	CPSF2	18.0	26.0	5.0	16.0	11.0	30.0	5.0	33.0	61.0
ENSGALG00000010785	ACOT11	23.0	24.0	55.0	47.0	30.0	4.0	18.0	3.0	11.0
ENSGALG00000010789	PARS2	7.0	7.0	9.0	18.0	8.0	7.0	7.0	11.0	4.0
ENSGALG00000010792	AGMO	7.0	6.0	0.1	0.7	41.0	0.1			0.4
ENSGALG00000010793	SLC24A4	5.0	2.0		0.3	0.9	1.0		17.0	18.0
ENSGALG00000010794	MEOX2	6.0	6.0	27.0	1.0	0.3	42.0	10.0	7.0	2.0
ENSGALG00000010795	ISPD	4.0	7.0	0.8	5.0	3.0	6.0	1.0	8.0	21.0
ENSGALG00000010798	DHCR24	39.0	18.0	0.4	6.0	34.0	12.0	0.1	4.0	17.0
ENSGALG00000010801	TMEM61	2.0	10.0	0.1	18.0	0.1	0.5		0.4	0.4
ENSGALG00000010803	ENSGALG00000010803	1.0	5.0	0.4	2.0	0.6	2.0		10.0	512.0
ENSGALG00000010804	ANKMY2	33.0	35.0	8.0	19.0	13.0	31.0	7.0	49.0	18.0
ENSGALG00000010805	USP24	7.0	15.0	5.0	31.0	8.0	15.0	7.0	33.0	17.0
ENSGALG00000010806	RIN3	0.5	27.0	3.0	8.0	6.0	33.0	0.8	120.0	9.0
ENSGALG00000010809	BZW2	73.0	128.0	117.0	45.0	13.0	71.0	74.0	249.0	247.0
ENSGALG00000010811	LGMN	51.0	342.0	35.0	716.0	149.0	368.0	28.0	321.0	116.0
ENSGALG00000010812	RYR2	7.0	15.0	60.0	0.1		0.6			0.7
ENSGALG00000010813	GOLGA5	10.0	28.0	3.0	19.0	11.0	38.0	5.0	32.0	52.0
ENSGALG00000010818	ENSGALG00000010818	139.0	48.0	52.0	50.0	69.0	120.0	24.0	29.0	10.0
ENSGALG00000010820	CHGA	357.0	895.0	0.5	0.2	1.0	3.0	0.2	7.0	1.0
ENSGALG00000010822	SPATA4	0.9	3.0	1.0	2.0	6.0	1.0	0.8	0.4	260.0
ENSGALG00000010825	AGR2		1820.0		70.0	0.7	10.0	0.4		1.0
ENSGALG00000010826	PRKAA2	3.0	3.0	4.0	0.8	0.4	1.0	8.0	0.2	0.1
ENSGALG00000010835	DTX4	18.0	37.0	5.0	107.0	44.0	32.0	16.0	42.0	9.0
ENSGALG00000010836	ENSGALG00000010836	8.0	48.0	6.0	42.0	38.0	24.0	2.0	35.0	8.0
ENSGALG00000010837	ASB5	18.0	4.0	17.0	4.0	7.0	9.0	67.0	7.0	44.0
ENSGALG00000010839	SPC22	29.0	117.0	39.0	44.0	72.0	123.0	35.0	148.0	36.0
ENSGALG00000010840	SNX13	5.0	17.0	2.0	17.0	9.0	18.0	4.0	25.0	9.0
ENSGALG00000010842	ENSGALG00000010842	53.0	90.0	23.0	50.0	40.0	105.0	32.0	141.0	109.0
ENSGALG00000010843	GPR137B	45.0	26.0	3.0	13.0	8.0	28.0	2.0	88.0	18.0
ENSGALG00000010847	VEGFC	5.0	11.0	10.0	14.0	13.0	59.0	0.2	53.0	2.0
ENSGALG00000010850	C8A		0.1		2.0	858.0			0.1	
ENSGALG00000010853	C8B	1.0	0.1		1.0	729.0			3.0	
ENSGALG00000010854	HDAC9	10.0	7.0	2.0	3.0	0.7	3.0	5.0	18.0	5.0
ENSGALG00000010855	MTHFD2L	7.0	5.0	4.0	2.0	0.7	7.0	0.3	6.0	24.0
ENSGALG00000010857	Dab1	20.0	3.0	0.4	126.0	5.0	2.0		35.0	0.6
ENSGALG00000010858	LRP2	0.2	0.2	0.1	297.0	0.2	0.7		0.3	4.0
ENSGALG00000010859	EPGN	2.0	2.0	0.5	0.8	0.2	3.0		3.0	2.0
ENSGALG00000010861	OMA1	8.0	32.0	8.0	26.0	11.0	13.0	3.0	14.0	127.0
ENSGALG00000010863	TWISTNB	6.0	25.0	7.0	10.0	7.0	13.0	17.0	26.0	32.0
ENSGALG00000010864	EREG	0.8	21.0		59.0	0.3	9.0			2.0
ENSGALG00000010865	TMEM196	33.0	2.0						0.5	
ENSGALG00000010866	AREG	2.0	13.0		5.0	0.4	7.0		0.4	0.2
ENSGALG00000010867	TACSTD2	1.0	1.0	0.8	2.0	0.9	2.0	0.2	3.0	1.0
ENSGALG00000010868	MACC1		6.0		1.0		2.0			
ENSGALG00000010869	MYSM1	8.0	19.0	2.0	13.0	6.0	34.0	2.0	40.0	6.0
ENSGALG00000010870	JUN	95.0	196.0	96.0	59.0	30.0	489.0	110.0	98.0	72.0
ENSGALG00000010873	DHRS9	0.7	1.0	0.9		0.7	2.0	14.0	2.0	2.0
ENSGALG00000010874	UNC79	2.0	1.0		0.5		1.0		2.0	3.0
ENSGALG00000010875	ITGB8	6.0	6.0		14.0		2.0	0.1	1.0	7.0
ENSGALG00000010878	ENSGALG00000010878	27.0	52.0	10.0	24.0	32.0	41.0	18.0	44.0	33.0
ENSGALG00000010879	FGGY	8.0	14.0	7.0	36.0	21.0	4.0	5.0	7.0	24.0
ENSGALG00000010881	ASB2	0.4	15.0	22.0	1.0	1.0	3.0	97.0	16.0	0.2
ENSGALG00000010882	G3BP2	223.0	58.0	23.0	51.0	28.0	55.0	23.0	65.0	130.0
ENSGALG00000010884	DDX24	6.0	24.0	6.0	16.0	9.0	12.0	13.0	34.0	21.0
ENSGALG00000010885	BMP2K	14.0	35.0	2.0	13.0	16.0	23.0	2.0	118.0	36.0
ENSGALG00000010886	PAQR3	15.0	14.0	1.0	12.0	6.0	15.0	1.0	21.0	12.0
ENSGALG00000010889	HOOK1	4.0	16.0	0.8	16.0	7.0	8.0	0.2	11.0	25.0
ENSGALG00000010891	ABCB11	0.4	0.2		32.0	113.0	0.2	0.4	2.0	13.0
ENSGALG00000010896	TMEM161B	2.0	8.0	2.0	5.0	2.0	10.0	0.7	8.0	85.0
ENSGALG00000010899	G6PC2	2.0	2.0	1.0	1.0	1.0	0.9	0.3	2.0	10.0
ENSGALG00000010900	SPC25	1.0	17.0	2.0	3.0	1.0	5.0	1.0	15.0	187.0
ENSGALG00000010901	ENSGALG00000010901	19.0	29.0		61.0	0.3	1.0		0.6	14.0
ENSGALG00000010902	CERS6	7.0	0.4	0.2	0.2	1.0	0.7		0.2	34.0
ENSGALG00000010903	ENSGALG00000010903	48.0	16.0	15.0	5.0	0.8	7.0	0.2	33.0	0.6
ENSGALG00000010909	PRKG2	13.0	3.0	0.5	0.5		0.2		2.0	0.2
ENSGALG00000010915	IL6						0.2		0.1	
ENSGALG00000010921	PKD2	8.0	25.0	5.0	32.0	7.0	30.0	2.0	28.0	5.0
ENSGALG00000010924	cNFI-A	42.0	46.0	23.0	29.0	44.0	103.0	22.0	50.0	7.0
ENSGALG00000010925	FAM126A	13.0	39.0	10.0	23.0	7.0	66.0	5.0	79.0	269.0
ENSGALG00000010926	ENSGALG00000010926	0.2	1.0		464.0	14.0	9.0	0.1	3.0	
ENSGALG00000010927	ENSGALG00000010927	0.2	0.1		0.2	0.1	0.1	0.3	0.1	
ENSGALG00000010928	IBSP	0.2	0.6	0.4	0.2		1.0		0.2	0.2
ENSGALG00000010929	SPARCL1	7.0		0.1						0.1
ENSGALG00000010930	STK39	29.0	7.0	2.0	5.0	5.0	5.0	0.7	16.0	79.0
ENSGALG00000010931	B3GALT1	15.0	0.3		3.0				2.0	3.0
ENSGALG00000010932	NUDT9	30.0	21.0	15.0	22.0	19.0	16.0	9.0	23.0	37.0
ENSGALG00000010933	ENSGALG00000010933		0.1							0.3
ENSGALG00000010934	ENSGALG00000010934	0.2	5.0	0.2	6.0	2.0	12.0		2.0	2.0
ENSGALG00000010935	PTPRQ	0.1	0.1		13.0		0.1		11.0	2.0
ENSGALG00000010936	MYF6	0.1	0.3	0.4			0.1	60.0		19.0
ENSGALG00000010938	KLHL7	49.0	34.0	46.0	12.0	9.0	48.0	6.0	40.0	13.0
ENSGALG00000010939	LIN7A	162.0	4.0	0.9	4.0	0.6	6.0	1.0	3.0	11.0
ENSGALG00000010940	ACSS3	5.0	16.0	4.0	57.0	84.0	4.0	5.0	6.0	44.0
ENSGALG00000010942	ENSGALG00000010942	24.0	15.0	11.0	13.0	7.0	34.0	5.0	18.0	428.0
ENSGALG00000010943	ENSGALG00000010943	15.0	0.4		0.1		0.5		0.2	10.0
ENSGALG00000010949	GPNMB	1.0	0.1		0.1		0.2		0.4	0.9
ENSGALG00000010950	PPP4R4	42.0	1.0	0.1	1.0	0.1	0.5		0.8	15.0
ENSGALG00000010953	KANK4	5.0	16.0	12.0	5.0	78.0	52.0	2.0	74.0	8.0
ENSGALG00000010954	MALSU1	23.0	28.0	23.0	25.0	22.0	30.0	33.0	19.0	22.0
ENSGALG00000010956	TTC21B	6.0	9.0	2.0	10.0	3.0	12.0	2.0	15.0	52.0
ENSGALG00000010957	USP1	12.0	39.0	7.0	15.0	10.0	44.0	8.0	47.0	80.0
ENSGALG00000010958	PPFIA2	63.0	3.0	0.1	0.3	1.0	0.9		1.0	2.0
ENSGALG00000010960	GALNT3	3.0	6.0	0.1	4.0	0.3	6.0	0.1	4.0	32.0
ENSGALG00000010961	IGF2BP3	1.0	3.0	1.0	2.0	0.4	3.0	2.0	13.0	4.0
ENSGALG00000010963	ENSGALG00000010963	483.0	13.0	7.0	5.0	18.0	10.0	9.0	10.0	9.0
ENSGALG00000010967	ENSGALG00000010967	48.0	37.0	13.0	68.0	11.0	46.0	5.0	36.0	70.0
ENSGALG00000010969	ENSGALG00000010969				0.1	308.0				
ENSGALG00000010971	CSRNP3	6.0	0.6	0.1	2.0	0.2	0.7		0.1	182.0
ENSGALG00000010973	TRA2A	94.0	187.0	55.0	94.0	51.0	197.0	42.0	291.0	180.0
ENSGALG00000010974	GSC	0.1		0.1	4.0		0.1		1.0	
ENSGALG00000010975	TMTC2	3.0	14.0	0.8	2.0	3.0	16.0	0.6	9.0	4.0
ENSGALG00000010976	CCDC126	31.0	49.0	16.0	33.0	13.0	58.0	25.0	129.0	27.0
ENSGALG00000010977	FAM221A	4.0	2.0		6.0	0.3	0.8		1.0	200.0
ENSGALG00000010978	ANGPTL3		0.1		0.2	277.0	7.0			1.0
ENSGALG00000010979	ENSGALG00000010979	77.0	249.0	6.0	206.0	1199.0	26.0	8.0	36.0	35.0
ENSGALG00000010980	STK31	1.0	0.8	0.1	0.2		0.3		0.4	299.0
ENSGALG00000010983	NPY	180.0	3.0	1.0	3.0		5.0	1.0	0.6	14.0
ENSGALG00000010985	ATG4C	19.0	19.0	7.0	13.0	5.0	13.0	4.0	13.0	25.0
ENSGALG00000010986	GNG4	8.0	1.0	0.1	2.0	0.1	0.8	0.4	0.7	120.0
ENSGALG00000010988	MPP6	8.0	5.0	1.0	33.0	54.0	2.0	0.3	5.0	785.0
ENSGALG00000010991	ALG6	6.0	25.0	4.0	12.0	8.0	20.0	3.0	32.0	46.0
ENSGALG00000010992	SLC6A15	31.0	0.3				0.1			
ENSGALG00000010995	ITGB3BP	1.0	9.0	0.4	1.0	0.5	4.0	0.1	14.0	23.0
ENSGALG00000010996	IRF2BP2	31.0	49.0	35.0	51.0	49.0	107.0	9.0	93.0	34.0
ENSGALG00000010997	GSDME	24.0	21.0	10.0	4.0	0.7	12.0	2.0	15.0	57.0
ENSGALG00000010998	EFCAB7	5.0	11.0	3.0	6.0	2.0	7.0	2.0	13.0	62.0
ENSGALG00000010999	DICER1	3.0	5.0	2.0	5.0	2.0	4.0	5.0	12.0	5.0
ENSGALG00000011000	TARBP1	11.0	23.0	2.0	11.0	7.0	15.0	3.0	28.0	68.0
ENSGALG00000011003	SLC35F3	26.0	2.0		12.0	3.0	12.0		0.4	29.0
ENSGALG00000011005	KCNK1	43.0	112.0	0.3	21.0	42.0	10.0		52.0	215.0
ENSGALG00000011007	OSBPL3	2.0	8.0	1.0	1.0	0.6	3.0	0.2	11.0	6.0
ENSGALG00000011008	MAP3K21	5.0	13.0	0.1	13.0	6.0	19.0		7.0	20.0
ENSGALG00000011009	ENSGALG00000011009	54.0	0.2				0.1		0.3	4.0
ENSGALG00000011013	PCNX2	2.0	1.0		3.0	0.1	1.0		5.0	15.0
ENSGALG00000011015	NTPCR	20.0	18.0	14.0	16.0	7.0	12.0	9.0	12.0	29.0
ENSGALG00000011016	PGM1	70.0	47.0	56.0	54.0	173.0	32.0	216.0	37.0	16.0
ENSGALG00000011017	KLHL8	31.0	15.0	2.0	11.0	14.0	9.0	2.0	19.0	13.0
ENSGALG00000011019	ROR1	5.0	8.0	2.0	10.0	4.0	14.0	2.0	6.0	2.0
ENSGALG00000011020	CYCS	114.0	143.0	454.0	111.0	97.0	38.0	297.0	58.0	55.0
ENSGALG00000011021	C7orf31		0.8		0.2					152.0
ENSGALG00000011022	NPVF	0.1			0.2					0.2
ENSGALG00000011024	CACHD1	19.0	30.0	2.0	15.0	1.0	26.0	1.0	19.0	16.0
ENSGALG00000011031	JAK1	82.0	167.0	12.0	100.0	119.0	256.0	33.0	580.0	58.0
ENSGALG00000011035	AK4	110.0	11.0	8.0	654.0	245.0	34.0	3.0	19.0	13.0
ENSGALG00000011036	HNRNPA2B1	380.0	504.0	294.0	337.0	172.0	551.0	270.0	666.0	526.0
ENSGALG00000011038	ENSGALG00000011038	46.0	37.0	9.0	23.0	11.0	44.0	7.0	52.0	22.0
ENSGALG00000011040	ENSGALG00000011040	24.0	0.3		0.2					0.3
ENSGALG00000011041	DNAJC6	115.0	1.0	1.0	10.0	17.0	1.0	3.0	2.0	0.2
ENSGALG00000011046	SNX10	7.0	8.0	2.0	1.0	2.0	10.0	0.7	12.0	10.0
ENSGALG00000011047	LEPROT	21.0	106.0	11.0	62.0	25.0	112.0	9.0	87.0	20.0
ENSGALG00000011052	SLC38A11	0.4	0.1			0.2	2.0			3.0
ENSGALG00000011058	LEPR	2.0	0.9	0.1	0.8	0.3	4.0		8.0	14.0
ENSGALG00000011065	SPRTN	22.0	30.0	16.0	36.0	22.0	116.0	14.0	58.0	83.0
ENSGALG00000011068	COBLL1	11.0	13.0	5.0	68.0	22.0	107.0	1.0	2.0	39.0
ENSGALG00000011069	FIGN	0.8	0.6	0.1	3.0	0.5	0.4	0.1	0.8	10.0
ENSGALG00000011076	SYNE3	0.6	5.0	1.0	6.0	3.0	7.0	0.8	7.0	183.0
ENSGALG00000011078	PTPN13	3.0	5.0	0.8	7.0	0.1	12.0	2.0	15.0	7.0
ENSGALG00000011079	GLRX5	24.0	35.0	91.0	54.0	39.0	40.0	45.0	31.0	29.0
ENSGALG00000011080	BDKRB2	0.1	21.0	0.3	0.6		3.0		0.1	
ENSGALG00000011084	CCSAP	33.0	3.0	0.5	0.8	1.0	3.0	0.7	5.0	20.0
ENSGALG00000011086	ACTA1	12.0	438.0	362.0	12.0	5.0	242.0	43184.0	64.0	105.0
ENSGALG00000011088	GSKIP	11.0	15.0	4.0	7.0	5.0	23.0	3.0	23.0	13.0
ENSGALG00000011091	NUP133	9.0	19.0	3.0	10.0	7.0	15.0	3.0	25.0	53.0
ENSGALG00000011093	AK7	1.0	1.0	0.1	0.7	0.1	0.8		0.2	167.0
ENSGALG00000011094	PDE4B	98.0	20.0	61.0	3.0	12.0	31.0	6.0	37.0	12.0
ENSGALG00000011096	ABCB10	7.0	37.0	11.0	21.0	24.0	43.0	12.0	36.0	42.0
ENSGALG00000011098	TAF5L	12.0	40.0	9.0	12.0	20.0	43.0	25.0	50.0	30.0
ENSGALG00000011099	FAP	1.0	7.0	2.0	4.0	4.0	21.0	2.0	27.0	24.0
ENSGALG00000011101	URB2	3.0	6.0	0.9	4.0	3.0	11.0	4.0	11.0	12.0
ENSGALG00000011104	GCG	0.2	1.0	0.3	0.2	0.3	2.0		2.0	15.0
ENSGALG00000011106	GALNT2	23.0	29.0	0.9	30.0	14.0	29.0	4.0	28.0	29.0
ENSGALG00000011109	MAPK10	52.0	2.0	0.2	0.4		0.4	0.1	0.2	0.9
ENSGALG00000011111	PGBD5	5.0			0.1				0.3	24.0
ENSGALG00000011113	SGIP1	96.0	0.6				0.1		0.3	0.2
ENSGALG00000011114	COG2	7.0	22.0	4.0	11.0	11.0	25.0	3.0	27.0	42.0
ENSGALG00000011116	VRK1	7.0	18.0	2.0	5.0	4.0	12.0	0.8	40.0	39.0
ENSGALG00000011117	AGT	191.0			0.3	398.0	0.1			0.8
ENSGALG00000011118	MIER1	12.0	50.0	6.0	19.0	15.0	84.0	17.0	66.0	32.0
ENSGALG00000011121	SLC35D1	7.0	46.0	6.0	33.0	35.0	29.0	18.0	34.0	11.0
ENSGALG00000011124	ARHGAP24	7.0	18.0	32.0	145.0	15.0	51.0	12.0	142.0	4.0
ENSGALG00000011128	ENSGALG00000011128	24.0	22.0	14.0	13.0	11.0	11.0	25.0	17.0	28.0
ENSGALG00000011130	COPS4	104.0	104.0	73.0	63.0	39.0	95.0	73.0	111.0	308.0
ENSGALG00000011131	TANK	9.0	21.0	4.0	12.0	9.0	20.0	6.0	60.0	4.0
ENSGALG00000011132	RBMS1	21.0	69.0	10.0	38.0	29.0	120.0	30.0	100.0	64.0
ENSGALG00000011133	LIN54	5.0	15.0	0.7	9.0	3.0	10.0	1.0	29.0	298.0
ENSGALG00000011136	ENSGALG00000011136	0.1	43.0	0.1	5.0		0.8			0.7
ENSGALG00000011138	CCNK	22.0	33.0	6.0	18.0	12.0	38.0	6.0	54.0	118.0
ENSGALG00000011139	CCDC85C	5.0	28.0	2.0	18.0	6.0	47.0	0.3	8.0	5.0
ENSGALG00000011141	ITGB6	0.3	16.0	0.2	6.0	0.6	34.0		0.2	0.1
ENSGALG00000011145	TRIL	29.0	17.0	3.0	2.0	0.2	6.0	0.6	1.0	3.0
ENSGALG00000011149	PLA2R1	0.5	11.0	2.0	9.0	32.0	13.0	5.0	26.0	4.0
ENSGALG00000011153	ENSGALG00000011153	3.0	50.0	5.0	37.0	16.0	110.0	8.0	136.0	4.0
ENSGALG00000011155	ARV1	3.0	20.0	1.0	9.0	8.0	15.0	0.9	16.0	24.0
ENSGALG00000011162	CYP46A1	20.0	60.0	11.0	87.0	44.0	27.0	8.0	31.0	311.0
ENSGALG00000011163	GNPAT	26.0	25.0	34.0	18.0	15.0	35.0	28.0	25.0	52.0
ENSGALG00000011164	CHN2	65.0	75.0	2.0	17.0	5.0	57.0	2.0	175.0	5.0
ENSGALG00000011166	ENSGALG00000011166	1.0	1.0	0.2	0.7		4.0		11.0	0.9
ENSGALG00000011168	C12orf29	7.0	6.0	1.0	6.0	4.0	3.0	2.0	9.0	7.0
ENSGALG00000011169	PDCD2	18.0	20.0	8.0	18.0	13.0	25.0	14.0	23.0	313.0
ENSGALG00000011170	WIPF3	32.0	17.0	0.4	13.0	3.0	1.0	6.0	0.3	3.0
ENSGALG00000011171	TBP	17.0	28.0	13.0	18.0	9.0	47.0	14.0	51.0	57.0
ENSGALG00000011172	ENSGALG00000011172	11.0	10.0	4.0	13.0	4.0	39.0	2.0	11.0	8.0
ENSGALG00000011174	PSMB1	50.0	89.0	60.0	62.0	58.0	89.0	79.0	88.0	56.0
ENSGALG00000011175	TMEM150C	18.0	26.0	2.0	10.0	41.0	40.0	1.0	15.0	56.0
ENSGALG00000011176	SCRN1	163.0	2.0	2.0	9.0	0.3	7.0		3.0	44.0
ENSGALG00000011177	CEP290	3.0	5.0	2.0	4.0	1.0	10.0	0.6	12.0	67.0
ENSGALG00000011178	ENOPH1	158.0	60.0	14.0	47.0	32.0	39.0	22.0	56.0	53.0
ENSGALG00000011180	FAM120B	3.0	21.0	0.9	8.0	8.0	17.0	0.4	18.0	20.0
ENSGALG00000011181	FKBP14	16.0	64.0	18.0	19.0	8.0	48.0	6.0	57.0	137.0
ENSGALG00000011182	DLL1	4.0	28.0	3.0	6.0	20.0	63.0	0.8	80.0	2.0
ENSGALG00000011184	HNRNPD	48.0	94.0	35.0	50.0	19.0	98.0	28.0	112.0	90.0
ENSGALG00000011185	PLEKHA8	0.5	7.0	2.0	3.0	0.8	2.0	0.7	6.0	224.0
ENSGALG00000011186	ERMARD	5.0	15.0	3.0	7.0	4.0	9.0	2.0	33.0	35.0
ENSGALG00000011189	TCTE3	1.0	5.0	1.0	2.0	0.7	3.0	0.5	5.0	226.0
ENSGALG00000011190	ENSGALG00000011190	0.8	107.0	5.0	6.0	21.0	66.0		601.0	128.0
ENSGALG00000011192	PHF10	3.0	20.0	2.0	10.0	5.0	20.0	4.0	24.0	28.0
ENSGALG00000011193	C6orf120	10.0	30.0	9.0	26.0	27.0	51.0	10.0	27.0	32.0
ENSGALG00000011198	ENSGALG00000011198	13.0	31.0	5.0	13.0	8.0	22.0	3.0	21.0	39.0
ENSGALG00000011200	THBS2	4.0	13.0	1.0	0.5	0.5	6.0	0.1	2.0	2.0
ENSGALG00000011202	COLQ	1.0	0.2	0.1	0.1	0.2	0.4	2.0	1.0	3.0
