# Expression Atlas
# Query: Genes matching: 'default query', specifically expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-513
# Selected columns: 16 (all)
# Timestamp: Sat, 25-Aug-2018 02:48:02
Gene ID	Gene Name	adipose tissue	adrenal gland	brain	breast	colon	heart	kidney	leukocyte	liver	lung	lymph node	ovary	prostate gland	skeletal muscle tissue	testis	thyroid gland
ENSG00000163026	WDCP	3.0	7.0	3.0	5.0	4.0	4.0	6.0	16.0	3.0	2.0	13.0	10.0	9.0	6.0	14.0	9.0
ENSG00000163029	SMC6	7.0	15.0	6.0	7.0	7.0	5.0	8.0	14.0	3.0	5.0	10.0	18.0	9.0	4.0	36.0	12.0
ENSG00000163032	VSNL1		0.4	662.0	1.0	1.0	6.0	1.0	0.2	3.0	3.0		2.0	2.0		0.7	0.7
ENSG00000163040	CCDC74A	0.7	1.0	4.0	2.0	1.0	0.3	1.0	0.1	0.1	10.0	1.0	4.0	8.0	0.1	23.0	1.0
ENSG00000163041	H3F3A	231.0	436.0	240.0	253.0	367.0	113.0	263.0	1452.0	122.0	593.0	377.0	404.0	417.0	95.0	408.0	413.0
ENSG00000163046	ANKRD30BL	0.4	0.7	0.6	0.2	0.1		0.2					0.2			5.0	0.2
ENSG00000163050	COQ8A	29.0	29.0	9.0	57.0	18.0	65.0	11.0	21.0	21.0	9.0	26.0	30.0	51.0	241.0	23.0	80.0
ENSG00000163053	SLC16A14	7.0	5.0	10.0	7.0	3.0	1.0	4.0	0.2	0.5	6.0	3.0	39.0	9.0	0.4	3.0	3.0
ENSG00000163060	TEKT4	0.3	0.2	0.1	0.2		0.1	0.6	0.1	0.5	2.0	1.0	3.0	0.4	0.2	6.0	0.3
ENSG00000163064	EN1	3.0	5.0		2.0	0.2		0.1				2.0			2.0	1.0	0.4
ENSG00000163069	SGCB	34.0	37.0	81.0	97.0	90.0	56.0	58.0	8.0	6.0	57.0	46.0	67.0	115.0	90.0	83.0	48.0
ENSG00000163071	SPATA18	1.0	2.0	2.0	7.0	4.0	1.0	6.0	0.1	1.0	39.0	1.0	34.0	9.0	2.0	46.0	5.0
ENSG00000163072	NOSTRIN	22.0	18.0	4.0	25.0	10.0	6.0	15.0		4.0	32.0	9.0	16.0	9.0	2.0	21.0	10.0
ENSG00000163075	CFAP221	0.2	0.6	3.0	0.9	0.1	0.2	6.0	0.1	0.7	7.0	0.2	6.0	0.2	0.1	19.0	2.0
ENSG00000163081	CCDC140				0.1												
ENSG00000163082	SGPP2	0.3	9.0	21.0	2.0	2.0	12.0	42.0	5.0	0.3	22.0	6.0	11.0	11.0	0.3	6.0	51.0
ENSG00000163083	INHBB	517.0	15.0	5.0	72.0	99.0	5.0	2.0	1.0	4.0	11.0	60.0	12.0	20.0	18.0	34.0	44.0
ENSG00000163092	XIRP2	0.1	0.1		14.0	0.1	188.0		0.1		0.1	11.0	0.1		698.0	48.0	539.0
ENSG00000163093	BBS5	2.0	5.0	6.0	5.0	2.0	1.0	3.0	0.6	1.0	3.0	3.0	11.0	5.0	2.0	11.0	11.0
ENSG00000163098	BIRC8		0.2													18.0	
ENSG00000163104	SMARCAD1	10.0	21.0	16.0	14.0	7.0	5.0	20.0	27.0	5.0	7.0	17.0	29.0	25.0	4.0	26.0	29.0
ENSG00000163106	HPGDS	1.0	6.0	1.0	8.0	1.0	1.0	0.8	0.3	0.3	11.0	7.0	5.0	7.0	1.0	6.0	1.0
ENSG00000163110	PDLIM5	42.0	55.0	25.0	44.0	32.0	163.0	50.0	28.0	26.0	64.0	35.0	50.0	117.0	109.0	50.0	92.0
ENSG00000163114	PDHA2		0.1													157.0	
ENSG00000163116	STPG2	0.2	0.1	0.2				0.4	0.1	0.1	0.1	0.2	0.2			1.0	0.2
ENSG00000163121	NEURL3	0.1		0.1	0.9	0.1		4.0	0.5	0.3	6.0	0.1		2.0		0.6	
ENSG00000163125	RPRD2	18.0	20.0	28.0	21.0	19.0	9.0	16.0	45.0	6.0	12.0	21.0	63.0	45.0	41.0	38.0	37.0
ENSG00000163126	ANKRD23	0.3	1.0	0.8	5.0	0.2	0.3	0.3	0.2	0.2	0.5	2.0	1.0	2.0	14.0	3.0	23.0
ENSG00000163131	CTSS	75.0	170.0	16.0	65.0	34.0	16.0	23.0	3454.0	33.0	230.0	166.0	66.0	68.0	6.0	26.0	30.0
ENSG00000163132	MSX1	11.0	6.0	5.0	14.0	6.0	2.0	1.0		0.3	12.0	15.0	5.0	24.0	1.0	4.0	5.0
ENSG00000163138	PACRGL	4.0	8.0	10.0	6.0	5.0	3.0	6.0	5.0	2.0	5.0	6.0	14.0	11.0	1.0	31.0	14.0
ENSG00000163141	BNIPL	0.9	2.0	1.0	4.0	0.5	0.3	3.0	0.8	0.2	6.0	8.0	2.0	9.0	0.4	3.0	5.0
ENSG00000163145	C1QTNF7	5.0	3.0	0.8	4.0	15.0	0.9	2.0		0.2	11.0	6.0	13.0	21.0	1.0	14.0	5.0
ENSG00000163154	TNFAIP8L2	4.0	28.0	3.0	4.0	1.0	2.0	3.0	203.0	4.0	9.0	19.0	4.0	5.0	0.4	2.0	2.0
ENSG00000163155	LYSMD1	5.0	9.0	13.0	8.0	9.0	9.0	7.0	4.0	6.0	5.0	11.0	15.0	27.0	8.0	11.0	13.0
ENSG00000163156	SCNM1	13.0	34.0	15.0	13.0	12.0	3.0	12.0	25.0	4.0	12.0	17.0	25.0	22.0	14.0	21.0	23.0
ENSG00000163159	VPS72	12.0	22.0	18.0	14.0	15.0	5.0	11.0	17.0	6.0	13.0	15.0	24.0	31.0	34.0	23.0	24.0
ENSG00000163161	ERCC3	6.0	22.0	13.0	10.0	6.0	5.0	10.0	14.0	5.0	7.0	20.0	18.0	22.0	8.0	29.0	17.0
ENSG00000163162	RNF149	43.0	67.0	22.0	32.0	21.0	9.0	26.0	197.0	15.0	61.0	51.0	36.0	37.0	7.0	52.0	37.0
ENSG00000163166	IWS1	30.0	50.0	42.0	32.0	23.0	19.0	29.0	50.0	15.0	32.0	30.0	61.0	40.0	31.0	61.0	56.0
ENSG00000163170	BOLA3	3.0	8.0	10.0	8.0	6.0	10.0	12.0	6.0	6.0	4.0	8.0	6.0	11.0	5.0	10.0	12.0
ENSG00000163171	CDC42EP3	67.0	28.0	7.0	11.0	20.0	19.0	19.0	92.0	1.0	47.0	30.0	33.0	87.0	24.0	32.0	16.0
ENSG00000163191	S100A11	475.0	499.0	45.0	511.0	223.0	95.0	698.0	2331.0	64.0	1174.0	631.0	328.0	991.0	61.0	228.0	209.0
ENSG00000163206	SMCP	0.2	0.2										0.1			445.0	
ENSG00000163207	IVL	0.6						0.1			0.2			11.0		1.0	0.4
ENSG00000163209	SPRR3	4.0	0.3								0.3		0.1	5.0		0.6	4.0
ENSG00000163214	DHX57	6.0	14.0	12.0	10.0	5.0	3.0	7.0	23.0	3.0	4.0	4.0	22.0	14.0	9.0	33.0	16.0
ENSG00000163216	SPRR2D	0.4									0.2					0.5	0.8
ENSG00000163217	BMP10						4.0			2.0	0.2			0.2		0.2	
ENSG00000163218	PGLYRP4		0.3								0.2					0.2	
ENSG00000163219	ARHGAP25	8.0	61.0	2.0	6.0	2.0	2.0	4.0	187.0	2.0	26.0	45.0	11.0	6.0	0.7	4.0	3.0
ENSG00000163220	S100A9	939.0	242.0	42.0	23.0	51.0	73.0	75.0	19133.0	103.0	2756.0	825.0	41.0	209.0	23.0	114.0	66.0
ENSG00000163221	S100A12	210.0	16.0	15.0	0.3	10.0	5.0	4.0	1808.0	16.0	358.0	57.0	4.0	14.0	2.0	27.0	1.0
ENSG00000163235	TGFA	0.7	10.0	19.0	3.0	0.9	1.0	17.0	11.0	3.0	9.0	4.0	3.0	5.0	0.2	2.0	10.0
ENSG00000163239	TDRD10	3.0	5.0	0.4	4.0	0.9	1.0	0.8		1.0	5.0	4.0	9.0	4.0	0.2	36.0	6.0
ENSG00000163249	CCNYL1	16.0	18.0	9.0	28.0	4.0	6.0	20.0	20.0	10.0	12.0	8.0	18.0	6.0	2.0	21.0	20.0
ENSG00000163251	FZD5	8.0	5.0	4.0	14.0	16.0	2.0	13.0	1.0	26.0	15.0	3.0	8.0	6.0	2.0	3.0	22.0
ENSG00000163254	CRYGC															3.0	
ENSG00000163257	DCAF16	35.0	42.0	36.0	27.0	15.0	8.0	14.0	27.0	3.0	27.0	16.0	67.0	32.0	11.0	36.0	43.0
ENSG00000163263	C1orf189		4.0	1.0	1.0	1.0	1.0	0.6		0.7	18.0		19.0		0.5	58.0	0.2
ENSG00000163273	NPPC		3.0	5.0	0.1		0.6					1.0	0.1	1.0		5.0	0.4
ENSG00000163281	GNPDA2	8.0	15.0	20.0	9.0	8.0	5.0	11.0	8.0	1.0	8.0	13.0	13.0	19.0	4.0	15.0	17.0
ENSG00000163283	ALPP		0.1								1.0		0.2	0.1			
ENSG00000163285	GABRG1	0.2	0.7	68.0	0.5	0.5						0.3	1.0	0.3	0.1	1.0	0.3
ENSG00000163286	ALPPL2							0.1			1.0					0.6	
ENSG00000163288	GABRB1	0.1		11.0		0.1	0.7	0.1				0.1		0.1		0.5	0.1
ENSG00000163291	PAQR3	4.0	3.0	14.0	4.0	5.0	2.0	6.0	4.0	2.0	3.0	4.0	6.0	7.0	2.0	27.0	6.0
ENSG00000163293	NIPAL1	0.4	0.6	0.4	1.0	1.0	0.1	6.0	0.1	3.0	0.7	0.4	1.0	6.0	0.3	2.0	5.0
ENSG00000163295	ALPI					0.1		0.6									
ENSG00000163297	ANTXR2	92.0	29.0	3.0	44.0	125.0	14.0	11.0	60.0	20.0	25.0	43.0	67.0	137.0	9.0	42.0	15.0
ENSG00000163312	HELQ	6.0	19.0	7.0	9.0	6.0	7.0	9.0	17.0	3.0	8.0	16.0	25.0	23.0	8.0	25.0	22.0
ENSG00000163319	MRPS18C	4.0	12.0	8.0	7.0	7.0	3.0	8.0	6.0	4.0	3.0	4.0	10.0	6.0	3.0	10.0	9.0
ENSG00000163320	CGGBP1	49.0	74.0	54.0	58.0	49.0	26.0	60.0	117.0	20.0	61.0	123.0	130.0	82.0	32.0	64.0	79.0
ENSG00000163322	ABRAXAS1	7.0	7.0	2.0	5.0	5.0	2.0	3.0	11.0	0.5	3.0	6.0	16.0	9.0	8.0	14.0	10.0
ENSG00000163328	GPR155	6.0	7.0	31.0	7.0	18.0	8.0	10.0	19.0	4.0	7.0	10.0	7.0	13.0	3.0	8.0	6.0
ENSG00000163331	DAPL1	0.7	0.3	0.3	0.7	1.0	0.1	2.0	0.1		2.0	0.3	8.0	4.0		7.0	12.0
ENSG00000163344	PMVK	36.0	73.0	94.0	78.0	64.0	25.0	76.0	54.0	55.0	38.0	53.0	111.0	91.0	18.0	78.0	101.0
ENSG00000163346	PBXIP1	67.0	150.0	117.0	115.0	128.0	26.0	52.0	248.0	13.0	122.0	190.0	196.0	220.0	116.0	163.0	113.0
ENSG00000163347	CLDN1	3.0	3.0	2.0	5.0	2.0	0.6	31.0		109.0	41.0	14.0	96.0	72.0	0.8	36.0	6.0
ENSG00000163348	PYGO2	20.0	37.0	22.0	27.0	21.0	7.0	27.0	60.0	9.0	29.0	70.0	84.0	55.0	19.0	42.0	55.0
ENSG00000163349	HIPK1	39.0	29.0	46.0	47.0	28.0	19.0	27.0	105.0	9.0	71.0	47.0	74.0	42.0	31.0	68.0	51.0
ENSG00000163352	LENEP		0.2	0.1						0.2			0.3	0.9			0.2
ENSG00000163354	DCST2	0.4	1.0	0.7	0.7	0.1	0.1	0.3	0.2	0.2	0.5	0.6	0.4	1.0		4.0	1.0
ENSG00000163357	DCST1	0.3	0.3	0.2	0.3	0.1			0.3			0.5	0.4	0.2		4.0	0.2
ENSG00000163359	COL6A3	162.0	77.0	1.0	69.0	71.0	21.0	12.0	0.6	4.0	50.0	57.0	182.0	121.0	17.0	71.0	66.0
ENSG00000163362	INAVA	0.4	0.9	1.0	2.0	5.0	0.1	10.0	0.1	0.3	7.0	0.4	2.0	9.0	0.1	2.0	0.6
ENSG00000163364	LINC01116	4.0	12.0	0.5	6.0	7.0	0.3	12.0		0.1		6.0	8.0	11.0	0.3	24.0	3.0
ENSG00000163374	YY1AP1	22.0	39.0	33.0	23.0	21.0	14.0	18.0	44.0	10.0	46.0	40.0	50.0	46.0	39.0	62.0	42.0
ENSG00000163376	KBTBD8	0.2	12.0	4.0	1.0	0.4	4.0	2.0	15.0	1.0	1.0	13.0	1.0	5.0	0.8	17.0	2.0
ENSG00000163377	FAM19A4			6.0		0.8					0.3		0.3	0.2	0.3	0.7	0.1
ENSG00000163378	EOGT	29.0	19.0	9.0	30.0	8.0	13.0	7.0	10.0	3.0	38.0	14.0	17.0	33.0	8.0	20.0	14.0
ENSG00000163380	LMOD3	0.2	1.0	0.6	18.0	0.2	113.0	0.1	0.5		0.4	0.5	0.3	3.0	256.0	5.0	79.0
ENSG00000163382	NAXE	45.0	97.0	54.0	72.0	45.0	38.0	78.0	46.0	41.0	50.0	62.0	94.0	85.0	36.0	72.0	89.0
ENSG00000163389	POGLUT1	10.0	23.0	7.0	8.0	6.0	3.0	7.0	13.0	4.0	4.0	16.0	23.0	15.0	1.0	10.0	9.0
ENSG00000163393	SLC22A15	3.0	3.0	21.0	0.9	2.0	5.0	6.0	14.0	0.3	5.0	5.0	3.0	4.0	0.3	2.0	2.0
ENSG00000163394	CCKAR	0.1		0.1		0.4		0.3						0.3		0.3	
ENSG00000163395	IGFN1	0.2	0.7	0.7	0.5			0.2			0.3	0.4	2.0	0.1	33.0	10.0	42.0
ENSG00000163399	ATP1A1	161.0	176.0	385.0	90.0	134.0	103.0	1589.0	225.0	85.0	455.0	186.0	229.0	171.0	38.0	184.0	1646.0
ENSG00000163406	SLC15A2	0.5	2.0	20.0	2.0	1.0	3.0	12.0	0.9	0.4	13.0	12.0	5.0	9.0	0.1	17.0	5.0
ENSG00000163412	EIF4E3	28.0	21.0	31.0	45.0	24.0	18.0	10.0	62.0	4.0	26.0	21.0	40.0	40.0	37.0	16.0	33.0
ENSG00000163421	PROK2	4.0	0.5	1.0	0.2	0.9	0.4	0.1	132.0	0.9	48.0	26.0	0.1	2.0	0.2	16.0	
ENSG00000163424	C3orf30		0.1					0.3								96.0	
ENSG00000163428	LRRC58	20.0	28.0	35.0	30.0	20.0	9.0	26.0	39.0	8.0	14.0	21.0	54.0	35.0	6.0	28.0	40.0
ENSG00000163430	FSTL1	239.0	212.0	40.0	357.0	208.0	83.0	85.0	5.0	15.0	185.0	191.0	141.0	220.0	18.0	206.0	112.0
ENSG00000163431	LMOD1	266.0	231.0	28.0	59.0	433.0	17.0	19.0		2.0	110.0	134.0	173.0	1005.0	65.0	284.0	121.0
ENSG00000163435	ELF3	0.6	1.0	0.8	9.0	21.0	0.1	35.0	0.3	5.0	90.0	0.4	10.0	83.0		2.0	3.0
ENSG00000163440	PDCL2		0.2													126.0	0.2
ENSG00000163444	TMEM183A	28.0	48.0	61.0	37.0	44.0	12.0	38.0	65.0	23.0	53.0	55.0	53.0	65.0	10.0	73.0	54.0
ENSG00000163449	TMEM169	0.7	1.0	5.0	2.0	0.5	0.2	3.0	3.0	0.2	0.4	0.5	2.0	1.0		0.9	2.0
ENSG00000163453	IGFBP7	344.0	1798.0	273.0	328.0	830.0	361.0	1679.0	31.0	185.0	1164.0	1915.0	540.0	1098.0	64.0	1952.0	875.0
ENSG00000163462	TRIM46	0.1	1.0	6.0	0.5	0.2	0.1	0.2	1.0	0.1	0.5	2.0	1.0	1.0	0.1	2.0	0.3
ENSG00000163463	KRTCAP2	10.0	19.0	3.0	9.0	6.0	1.0	7.0	6.0	3.0	5.0	11.0	16.0	6.0	3.0	10.0	11.0
ENSG00000163464	CXCR1	7.0	0.8	0.2	0.4	1.0	0.4	0.1	461.0	1.0	50.0	14.0	0.1	2.0	0.7	2.0	0.1
ENSG00000163466	ARPC2	84.0	155.0	54.0	80.0	62.0	34.0	69.0	312.0	26.0	148.0	124.0	101.0	112.0	55.0	106.0	78.0
ENSG00000163467	TSACC	0.5	1.0	0.6	0.5	0.5	0.4	0.2		0.6	0.5	2.0	0.3	0.4		724.0	0.6
ENSG00000163468	CCT3	77.0	129.0	93.0	74.0	104.0	35.0	126.0	125.0	71.0	98.0	136.0	206.0	151.0	73.0	176.0	136.0
ENSG00000163472	TMEM79	2.0	3.0	2.0	3.0	1.0	0.6	3.0	3.0	0.5	2.0	8.0	4.0	11.0	0.6	4.0	2.0
ENSG00000163479	SSR2	40.0	60.0	16.0	35.0	41.0	10.0	42.0	130.0	46.0	94.0	84.0	85.0	100.0	19.0	53.0	31.0
ENSG00000163481	RNF25	11.0	30.0	16.0	13.0	7.0	4.0	12.0	18.0	7.0	9.0	20.0	32.0	21.0	9.0	32.0	34.0
ENSG00000163482	STK36	2.0	7.0	4.0	4.0	1.0	0.9	11.0	3.0	2.0	6.0	6.0	14.0	10.0	1.0	35.0	9.0
ENSG00000163485	ADORA1	0.8	0.9	34.0	8.0	0.4	2.0	4.0		0.1	0.6	1.0	2.0	1.0	0.3	14.0	6.0
ENSG00000163491	NEK10	0.1	0.3	2.0	1.0	0.6	2.0	2.0		0.1	2.0	0.7	3.0	0.9	2.0	16.0	0.9
ENSG00000163492	CCDC141	0.1	1.0	0.4	0.7	0.1	22.0	0.1	0.5		0.1	0.6	0.2	0.5	0.4	1.0	1.0
ENSG00000163497	FEV			0.2		0.1					0.2		0.1	1.0		0.5	
ENSG00000163499	CRYBA2	0.1		0.3		0.2					0.2			0.2		1.0	
ENSG00000163501	IHH			0.2		9.0		3.0		0.4	2.0	0.3	1.0	2.0		0.9	0.1
ENSG00000163507	CIP2A	1.0	3.0	2.0	0.9	0.9	0.8	2.0	2.0	0.3	0.7	1.0	4.0	1.0	0.7	17.0	2.0
ENSG00000163508	EOMES	0.2	8.0	0.1	0.2	0.1	0.1	0.1	57.0	0.7	7.0	18.0	0.6	0.5	0.1	2.0	
ENSG00000163510	CWC22	26.0	46.0	27.0	30.0	33.0	10.0	22.0	58.0	9.0	23.0	26.0	66.0	53.0	20.0	48.0	60.0
ENSG00000163512	AZI2	12.0	11.0	13.0	13.0	10.0	4.0	10.0	17.0	4.0	11.0	9.0	17.0	14.0	4.0	16.0	17.0
ENSG00000163513	TGFBR2	431.0	498.0	21.0	311.0	344.0	151.0	182.0	300.0	48.0	338.0	546.0	98.0	350.0	42.0	131.0	198.0
ENSG00000163515	RETNLB		0.5			16.0											
ENSG00000163516	ANKZF1	5.0	22.0	7.0	8.0	6.0	4.0	8.0	11.0	3.0	14.0	45.0	14.0	19.0	8.0	9.0	15.0
ENSG00000163517	HDAC11	4.0	3.0	25.0	7.0	10.0	6.0	9.0	3.0	1.0	8.0	4.0	15.0	18.0	5.0	18.0	12.0
ENSG00000163518	FCRL4		0.7	0.1								0.6					
ENSG00000163519	TRAT1	0.4	14.0		0.4	0.4	0.1	0.3	90.0	0.5	4.0	32.0	1.0	2.0	0.2	0.6	0.3
ENSG00000163520	FBLN2	115.0	46.0	4.0	135.0	61.0	32.0	6.0	2.0	2.0	39.0	91.0	5.0	83.0	19.0	66.0	66.0
ENSG00000163521	GLB1L	8.0	7.0	5.0	7.0	5.0	1.0	11.0	6.0	2.0	10.0	3.0	13.0	9.0	0.8	57.0	10.0
ENSG00000163527	STT3B	74.0	95.0	59.0	96.0	80.0	63.0	114.0	186.0	92.0	131.0	130.0	314.0	130.0	74.0	239.0	153.0
ENSG00000163528	CHCHD4	16.0	19.0	18.0	31.0	28.0	25.0	19.0	27.0	15.0	11.0	24.0	34.0	46.0	33.0	34.0	31.0
ENSG00000163530	DPPA2		0.1					0.3								27.0	
ENSG00000163531	NFASC	2.0	8.0	46.0	2.0	5.0	2.0	8.0		0.9	5.0	5.0	13.0	7.0	0.9	4.0	2.0
ENSG00000163534	FCRL1	0.4	44.0	0.1					20.0	0.2	1.0	24.0	0.3	0.5	0.1	0.1	0.1
ENSG00000163535	SGO2	0.7	2.0	2.0	1.0	1.0	0.8	2.0	3.0	0.3	1.0	3.0	4.0	2.0	0.4	38.0	2.0
ENSG00000163536	SERPINI1	5.0	12.0	345.0	13.0	9.0	5.0	10.0	6.0	0.6	12.0	15.0	9.0	14.0	2.0	29.0	10.0
ENSG00000163539	CLASP2	8.0	14.0	92.0	12.0	15.0	11.0	10.0	19.0	2.0	10.0	13.0	17.0	21.0	8.0	14.0	16.0
ENSG00000163541	SUCLG1	35.0	39.0	41.0	81.0	41.0	78.0	131.0	39.0	44.0	28.0	34.0	45.0	83.0	36.0	44.0	93.0
ENSG00000163545	NUAK2	2.0	18.0	2.0	1.0	3.0	0.3	8.0	82.0	3.0	66.0	15.0	8.0	3.0	1.0	5.0	48.0
ENSG00000163554	SPTA1	2.0			0.9	0.1			0.1		1.0	0.1	0.1		0.1	0.4	0.1
ENSG00000163558	PRKCI	13.0	14.0	27.0	14.0	14.0	8.0	26.0	17.0	4.0	30.0	16.0	45.0	44.0	10.0	31.0	39.0
ENSG00000163563	MNDA	31.0	13.0	8.0	14.0	3.0	3.0	5.0	2048.0	3.0	87.0	30.0	11.0	10.0	2.0	15.0	2.0
ENSG00000163564	PYHIN1	1.0	8.0	0.5	1.0	0.5	0.2	0.4	60.0	0.4	10.0	26.0	1.0	3.0	0.2	0.5	0.8
ENSG00000163565	IFI16	94.0	176.0	28.0	50.0	59.0	17.0	22.0	185.0	6.0	113.0	156.0	114.0	71.0	11.0	71.0	48.0
ENSG00000163568	AIM2	0.7	35.0	0.7	0.8	1.0	0.2	0.7	16.0	0.4	2.0	58.0	1.0	2.0	0.1	3.0	0.3
ENSG00000163576	EFHB	0.1	2.0	6.0	2.0	0.3	0.3	0.8		0.1	8.0	0.3	10.0	0.1		25.0	0.8
ENSG00000163577	EIF5A2	9.0	10.0	25.0	9.0	7.0	4.0	6.0	11.0	2.0	6.0	4.0	15.0	11.0	1.0	15.0	6.0
ENSG00000163581	SLC2A2							25.0		256.0						0.1	
ENSG00000163584	RPL22L1	17.0	62.0	14.0	21.0	21.0	5.0	13.0	24.0	27.0	50.0	52.0	43.0	33.0	6.0	40.0	26.0
ENSG00000163586	FABP1		0.2	0.3		172.0		39.0		952.0	0.4		0.1	0.1		0.3	0.6
ENSG00000163590	PPM1L	11.0	4.0	41.0	16.0	16.0	12.0	9.0	19.0	4.0	6.0	7.0	9.0	46.0	15.0	8.0	21.0
ENSG00000163596	ICA1L	2.0	3.0	14.0	2.0	2.0	1.0	2.0	1.0	0.2	2.0	2.0	9.0	5.0	0.8	8.0	5.0
ENSG00000163597	SNHG16	33.0	22.0	6.0	19.0	18.0	15.0	7.0	18.0	10.0	35.0	18.0	42.0	25.0	55.0	17.0	28.0
ENSG00000163599	CTLA4	0.2	6.0		2.0		0.2	0.5	5.0		4.0	35.0	0.3	0.1		2.0	0.3
ENSG00000163600	ICOS	0.1	7.0		0.6	0.2	0.1	0.4	23.0	0.1	4.0	18.0	0.3	0.1		0.8	0.2
ENSG00000163602	RYBP	23.0	24.0	33.0	20.0	33.0	9.0	21.0	63.0	8.0	73.0	39.0	72.0	50.0	7.0	47.0	26.0
ENSG00000163605	PPP4R2	36.0	44.0	48.0	45.0	36.0	33.0	39.0	58.0	23.0	64.0	51.0	82.0	41.0	34.0	66.0	56.0
ENSG00000163606	CD200R1	0.6	4.0	0.3	2.0	0.2	0.3	0.4	22.0	0.8	4.0	14.0	1.0	3.0	0.1	2.0	0.6
ENSG00000163607	GTPBP8	5.0	9.0	6.0	6.0	8.0	7.0	7.0	14.0	3.0	5.0	9.0	14.0	9.0	6.0	21.0	14.0
ENSG00000163608	NEPRO	17.0	35.0	27.0	21.0	12.0	11.0	18.0	36.0	7.0	14.0	24.0	40.0	28.0	13.0	28.0	42.0
ENSG00000163611	SPICE1	2.0	5.0	2.0	3.0	3.0	1.0	3.0	3.0	2.0	5.0	4.0	9.0	8.0	1.0	9.0	5.0
ENSG00000163612	FAM86KP	0.1				0.1		0.1					0.1				
ENSG00000163617	CCDC191	2.0	6.0	6.0	4.0	1.0	0.3	4.0	3.0	0.3	6.0	3.0	12.0	5.0	0.5	10.0	10.0
ENSG00000163618	CADPS		0.5	38.0		0.9	3.0	0.1	0.1		0.4	0.7	0.5	1.0		0.6	0.1
ENSG00000163623	NKX6-1		0.1	0.5	0.1						0.3	2.0	0.1			1.0	3.0
ENSG00000163624	CDS1	0.8	0.6	32.0	6.0	4.0	0.3	30.0	0.4	1.0	32.0	1.0	33.0	10.0	0.3	22.0	41.0
ENSG00000163625	WDFY3	13.0	7.0	32.0	9.0	11.0	7.0	15.0	23.0	3.0	14.0	13.0	19.0	17.0	5.0	13.0	13.0
ENSG00000163626	COX18	7.0	13.0	12.0	12.0	2.0	5.0	8.0	10.0	7.0	6.0	7.0	15.0	8.0	2.0	9.0	12.0
ENSG00000163629	PTPN13	10.0	7.0	19.0	11.0	8.0	3.0	31.0	2.0	0.7	13.0	10.0	46.0	33.0	1.0	34.0	88.0
ENSG00000163630	SYNPR			81.0		0.2	0.4				0.1	0.1	0.1				
ENSG00000163631	ALB	0.4	1.0	2.0	1.0	0.3	0.7	92.0	2.0	34582.0	1.0	1.0	0.6	0.5	0.2	3.0	1.0
ENSG00000163632	C3orf49	0.2	3.0	8.0	0.9	0.6	0.3	0.5	1.0	0.2	0.4	0.3	3.0	0.2	0.1	2.0	2.0
ENSG00000163633	C4orf36	2.0	4.0	4.0	3.0	3.0	4.0	4.0	1.0	0.5	2.0	3.0	4.0	6.0	1.0	5.0	6.0
ENSG00000163634	THOC7	57.0	101.0	84.0	85.0	94.0	45.0	75.0	74.0	41.0	79.0	62.0	90.0	124.0	51.0	95.0	81.0
ENSG00000163635	ATXN7	13.0	17.0	10.0	11.0	6.0	5.0	8.0	38.0	3.0	14.0	21.0	17.0	15.0	10.0	17.0	14.0
ENSG00000163636	PSMD6	18.0	35.0	26.0	22.0	14.0	11.0	20.0	22.0	13.0	16.0	21.0	31.0	21.0	17.0	60.0	39.0
ENSG00000163637	PRICKLE2	15.0	6.0	20.0	28.0	19.0	2.0	6.0	0.4	1.0	19.0	8.0	21.0	33.0	1.0	11.0	10.0
ENSG00000163638	ADAMTS9	63.0	32.0	7.0	8.0	59.0	6.0	20.0		1.0	68.0	28.0	17.0	10.0	5.0	5.0	10.0
ENSG00000163644	PPM1K	8.0	21.0	76.0	9.0	10.0	81.0	17.0	29.0	3.0	13.0	32.0	45.0	21.0	3.0	22.0	21.0
ENSG00000163645	ERICH6	0.2	0.2	0.6	0.1	0.1	0.1	0.2					0.1			59.0	0.4
ENSG00000163646	CLRN1		0.2	0.1												0.2	
ENSG00000163655	GMPS	26.0	25.0	29.0	17.0	18.0	7.0	17.0	33.0	7.0	26.0	19.0	48.0	30.0	18.0	97.0	30.0
ENSG00000163659	TIPARP	15.0	18.0	47.0	23.0	17.0	41.0	23.0	39.0	8.0	36.0	28.0	91.0	46.0	12.0	101.0	38.0
ENSG00000163660	CCNL1	19.0	88.0	22.0	51.0	11.0	6.0	24.0	21.0	12.0	87.0	64.0	51.0	44.0	7.0	14.0	54.0
ENSG00000163661	PTX3	302.0	12.0	2.0	3.0	125.0	4.0	14.0	4.0	2.0	76.0	36.0	2.0	25.0	1.0	3.0	11.0
ENSG00000163666	HESX1	0.5	1.0	1.0	2.0	0.1	0.1	0.7	0.8	0.8	1.0	1.0	2.0	2.0	0.6	10.0	2.0
ENSG00000163673	DCLK3	0.5	0.3	2.0	0.5	0.4	0.1					0.9	0.3	0.4	0.2	6.0	0.4
ENSG00000163681	SLMAP	15.0	37.0	12.0	16.0	57.0	55.0	17.0	19.0	4.0	19.0	17.0	34.0	157.0	14.0	44.0	40.0
